id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
177360640,0.02339700,0.00800000,0.00018717,1590784640167,True,True
177360641,0.02339700,1.06600000,0.02494120,1590784640167,True,True
177360642,0.02340300,0.84200000,0.01970532,1590784640457,False,True
177360643,0.02340400,0.01600000,0.00037446,1590784640457,False,True
177360644,0.02340300,0.00800000,0.00018722,1590784640663,False,True
177360645,0.02340300,0.83400000,0.01951810,1590784640663,False,True
177360646,0.02339800,0.05100000,0.00119329,1590784647782,True,True
177360647,0.02339700,0.00800000,0.00018717,1590784670596,True,True
177360648,0.02339700,0.06700000,0.00156759,1590784671237,False,True
177360649,0.02339700,0.08700000,0.00203553,1590784671237,False,True
177360650,0.02339500,0.33000000,0.00772035,1590784671870,True,True
177360651,0.02339500,0.24700000,0.00577856,1590784676441,True,True
177360652,0.02339500,0.22600000,0.00528727,1590784680477,True,True
177360653,0.02339500,0.04900000,0.00114635,1590784681220,True,True
177360654,0.02339500,1.02200000,0.02390969,1590784682483,True,True
177360655,0.02339500,7.20100000,0.16846739,1590784682904,True,True
177360656,0.02339800,0.04400000,0.00102951,1590784683162,False,True
177360657,0.02339500,3.41200000,0.07982374,1590784683672,True,True
177360658,0.02339400,0.18400000,0.00430449,1590784683934,True,True
177360659,0.02339400,5.00000000,0.11697000,1590784685682,True,True
177360660,0.02339500,8.09500000,0.18938252,1590784686543,True,True
177360661,0.02339500,0.93500000,0.02187432,1590784687921,False,True
177360662,0.02339500,0.06500000,0.00152067,1590784687921,False,True
177360663,0.02339600,7.95200000,0.18604499,1590784687921,False,True
177360664,0.02339500,0.12100000,0.00283079,1590784698150,False,True
177360665,0.02339400,0.31400000,0.00734571,1590784699176,True,True
177360666,0.02339400,9.11600000,0.21325970,1590784699597,True,True
177360667,0.02339400,0.08100000,0.00189491,1590784700651,True,True
177360668,0.02339400,2.67600000,0.06260234,1590784701497,True,True
177360669,0.02339400,0.01300000,0.00030412,1590784724365,True,True
177360670,0.02339400,0.01300000,0.00030412,1590784726359,True,True
177360671,0.02339500,0.04300000,0.00100598,1590784726656,False,True
177360672,0.02339400,0.15700000,0.00367285,1590784728172,True,True
177360673,0.02339500,0.02900000,0.00067845,1590784733329,False,True
177360674,0.02339500,0.07200000,0.00168444,1590784733606,False,True
177360675,0.02339600,0.56400000,0.01319534,1590784733926,False,True
177360676,0.02339600,0.84500000,0.01976962,1590784734140,False,True
177360677,0.02339600,5.00000000,0.11698000,1590784734253,False,True
177360678,0.02339500,0.02800000,0.00065506,1590784735334,False,True
177360679,0.02339400,0.53500000,0.01251579,1590784738129,True,True
177360680,0.02339500,0.50700000,0.01186126,1590784739770,False,True
177360681,0.02339500,0.53500000,0.01251632,1590784740167,False,True
177360682,0.02339500,0.06100000,0.00142709,1590784743473,True,True
177360683,0.02339600,0.78000000,0.01824888,1590784744047,False,True
177360684,0.02339600,0.78800000,0.01843604,1590784744440,False,True
177360685,0.02339600,0.05000000,0.00116980,1590784744447,False,True
177360686,0.02339600,1.36000000,0.03181856,1590784744554,False,True
177360687,0.02339600,0.18400000,0.00430486,1590784744729,False,True
177360688,0.02339600,12.52000000,0.29291792,1590784744760,False,True
177360689,0.02339600,12.69900000,0.29710580,1590784744874,False,True
177360690,0.02339800,0.85000000,0.01988830,1590784746472,False,True
177360691,0.02339800,1.73700000,0.04064232,1590784746588,False,True
177360692,0.02340000,0.00800000,0.00018720,1590784747241,True,True
177360693,0.02340000,0.00800000,0.00018720,1590784747241,True,True
177360694,0.02340200,2.09000000,0.04891018,1590784750535,False,True
177360695,0.02340200,0.59400000,0.01390078,1590784753425,False,True
177360696,0.02339900,0.01300000,0.00030418,1590784762527,True,True
177360697,0.02340300,0.00800000,0.00018722,1590784775539,False,True
177360698,0.02340500,0.78100000,0.01827930,1590784775539,False,True
177360699,0.02340400,0.00800000,0.00018723,1590784778663,False,True
177360700,0.02340500,0.68400000,0.01600902,1590784778663,False,True
177360701,0.02340600,0.09600000,0.00224697,1590784778663,False,True
177360702,0.02340500,1.58000000,0.03697990,1590784781534,False,True
177360703,0.02340600,0.78800000,0.01844392,1590784781843,False,True
177360704,0.02340600,0.03700000,0.00086602,1590784782651,False,True
177360705,0.02340200,0.00800000,0.00018721,1590784783664,True,True
177360706,0.02340500,0.00800000,0.00018724,1590784784974,False,True
177360707,0.02340600,0.78000000,0.01825668,1590784784974,False,True
177360708,0.02340200,0.00800000,0.00018721,1590784785038,True,True
177360709,0.02340500,0.00800000,0.00018724,1590784785728,False,True
177360710,0.02340600,1.01100000,0.02366346,1590784785728,False,True
177360711,0.02340200,0.00800000,0.00018721,1590784785800,True,True
177360712,0.02340200,0.00800000,0.00018721,1590784786697,True,True
177360713,0.02340100,0.18800000,0.00439938,1590784787625,True,True
177360714,0.02340100,0.01200000,0.00028081,1590784787728,True,True
177360715,0.02340200,0.01600000,0.00037443,1590784802339,True,True
177360716,0.02340200,0.01300000,0.00030422,1590784802783,True,True
