time,high,low,open,volumefrom,volumeto,close
2018-11-19 01:00:00,5637.85,5564.9,5637.85,10372.04,58050493.07,5598.66
2018-11-19 00:00:00,5665.05,5633.83,5663.87,6702.37,37833631.3,5637.82
2018-11-18 23:00:00,5663.9,5646.68,5648.84,5780.11,32669778.25,5663.87
2018-11-18 22:00:00,5657.3,5632.04,5657.25,6345.53,35815933.06,5648.81
2018-11-18 21:00:00,5660.58,5645.39,5654.87,6164.85,34842936.43,5657.27
2018-11-18 20:00:00,5690.12,5654.87,5689.33,7727.01,43772933.19,5654.87
2018-11-18 19:00:00,5732.04,5673.63,5673.63,10662.82,60750303.68,5689.33
2018-11-18 18:00:00,5674.1,5649.04,5651.72,6557.45,37090534.55,5674.1
2018-11-18 17:00:00,5655.17,5646.61,5654.27,5989.18,33839298.79,5651.76
2018-11-18 16:00:00,5661.38,5642.63,5644.52,7474.66,42252827.42,5654.3
2018-11-18 15:00:00,5649.98,5638.71,5648.15,6204.24,35017851.31,5644.52
2018-11-18 14:00:00,5648.55,5627.41,5627.72,6525.43,36801130.24,5648.15
2018-11-18 13:00:00,5651.98,5625.63,5649.83,7674.79,43289975.75,5627.71
2018-11-18 12:00:00,5651.41,5631.77,5633.98,7453.85,42072300.93,5649.83
2018-11-18 11:00:00,5641.72,5620.34,5621.17,7400.96,41684940.77,5634.34
2018-11-18 10:00:00,5645.77,5620.95,5645.26,7777.02,43835993.92,5621.25
2018-11-18 09:00:00,5654.75,5641.86,5648.56,6570.95,37107201.14,5645.3
2018-11-18 08:00:00,5662.26,5645.44,5661.7,6621.38,37417952.85,5648.55
2018-11-18 07:00:00,5677.21,5661.72,5668.05,6286.18,35663490.01,5661.72
2018-11-18 06:00:00,5680.0,5664.41,5674.03,6262.44,35521509.41,5667.91
2018-11-18 05:00:00,5682.94,5656.12,5659.33,6413.87,36352447.36,5674.06
2018-11-18 04:00:00,5673.79,5655.41,5673.56,6211.89,35176364.99,5659.23
2018-11-18 03:00:00,5686.05,5664.45,5664.55,6648.39,37721045.42,5673.56
2018-11-18 02:00:00,5676.21,5641.64,5642.14,8457.62,47881500.34,5664.58
2018-11-18 01:00:00,5654.54,5638.98,5654.51,5216.43,29435625.53,5642.12
2018-11-18 00:00:00,5655.18,5629.72,5630.61,6132.67,34589007.11,5654.42
2018-11-17 23:00:00,5631.13,5612.26,5613.68,6354.38,35716707.43,5630.26
2018-11-17 22:00:00,5615.76,5593.8,5609.66,5644.53,31650993.84,5613.71
2018-11-17 21:00:00,5634.09,5608.63,5628.75,6255.84,35161452.45,5609.66
2018-11-17 20:00:00,5630.0,5607.92,5612.91,5987.65,33645919.59,5628.38
2018-11-17 19:00:00,5617.11,5608.07,5608.45,5519.12,30978506.54,5612.66
2018-11-17 18:00:00,5615.65,5600.78,5609.4,5798.06,32516270.55,5609.21
2018-11-17 17:00:00,5653.62,5606.57,5639.93,7877.86,44307948.55,5609.26
2018-11-17 16:00:00,5640.01,5601.23,5601.6,6076.5,34109992.41,5638.11
2018-11-17 15:00:00,5616.13,5599.53,5614.61,6859.6,38467344.93,5602.03
2018-11-17 14:00:00,5623.18,5588.97,5622.69,7550.68,42340675.58,5614.56
2018-11-17 13:00:00,5629.77,5599.57,5609.17,7350.99,41243461.64,5622.59
2018-11-17 12:00:00,5616.88,5600.32,5616.71,6960.26,39034758.05,5609.28
2018-11-17 11:00:00,5626.63,5579.95,5581.58,7547.9,42265361.08,5616.74
2018-11-17 10:00:00,5607.54,5578.27,5603.52,7179.67,40157374.6,5581.56
2018-11-17 09:00:00,5612.8,5599.25,5602.65,8260.44,46297601.33,5603.52
2018-11-17 08:00:00,5638.49,5594.02,5638.35,7658.5,42948155.14,5602.52
2018-11-17 07:00:00,5639.82,5593.99,5599.74,8662.04,48613993.17,5637.71
2018-11-17 06:00:00,5600.86,5584.2,5586.34,7067.47,39527356.5,5599.8
2018-11-17 05:00:00,5598.77,5575.89,5595.7,7705.26,43053196.3,5586.41
2018-11-17 04:00:00,5602.05,5569.67,5578.94,8055.74,44961445.52,5594.77
2018-11-17 03:00:00,5596.33,5577.98,5595.16,7197.5,40186443.82,5579.26
2018-11-17 02:00:00,5614.69,5575.95,5613.49,7457.99,41717269.57,5594.52
2018-11-17 01:00:00,5626.43,5606.98,5623.7,5257.1,29537931.75,5613.12
2018-11-17 00:00:00,5654.47,5623.51,5649.73,6379.17,35976851.03,5623.7
2018-11-16 23:00:00,5664.9,5561.64,5579.36,9901.35,55596904.79,5649.59
2018-11-16 22:00:00,5598.94,5554.52,5587.74,8819.43,49179206.99,5579.17
2018-11-16 21:00:00,5637.48,5583.4,5634.02,8820.26,49513105.25,5587.6
2018-11-16 20:00:00,5640.98,5610.61,5631.31,8929.1,50237023.9,5634.02
2018-11-16 19:00:00,5659.25,5629.05,5658.92,8049.53,45426910.11,5631.3
2018-11-16 18:00:00,5667.22,5644.63,5667.16,7463.34,42208092.25,5659.5
2018-11-16 17:00:00,5676.81,5663.15,5663.86,6171.33,34987630.78,5667.16
2018-11-16 16:00:00,5678.63,5641.13,5647.91,7322.78,41473728.18,5663.85
2018-11-16 15:00:00,5677.06,5646.98,5676.63,8270.37,46806005.59,5647.91
2018-11-16 14:00:00,5693.71,5669.22,5680.92,7462.57,42397142.91,5676.61
2018-11-16 13:00:00,5690.41,5649.66,5654.13,6535.21,37070341.17,5680.84
2018-11-16 12:00:00,5672.23,5645.3,5671.15,4624.69,26159828.05,5654.88
2018-11-16 11:00:00,5697.48,5666.0,5669.87,8740.18,49647518.5,5671.25
2018-11-16 10:00:00,5671.97,5586.24,5595.92,10485.14,59146149.74,5669.43
2018-11-16 09:00:00,5631.6,5573.61,5631.15,10531.67,59040007.93,5595.92
2018-11-16 08:00:00,5661.83,5610.43,5640.25,10123.6,57094630.27,5631.4
2018-11-16 07:00:00,5703.07,5638.04,5686.25,11096.64,62920658.06,5640.25
2018-11-16 06:00:00,5696.26,5667.56,5684.81,8276.66,47064582.25,5685.96
2018-11-16 05:00:00,5705.82,5682.71,5698.76,9925.61,56539636.4,5684.86
2018-11-16 04:00:00,5730.23,5697.04,5730.0,8518.48,48668440.08,5698.62
2018-11-16 03:00:00,5745.46,5716.98,5717.16,7783.27,44613118.99,5730.32
2018-11-16 02:00:00,5721.27,5698.64,5700.74,7249.86,41415612.54,5717.11
2018-11-16 01:00:00,5714.32,5679.61,5705.88,7467.46,42566822.68,5701.23
2018-11-16 00:00:00,5771.17,5696.87,5749.87,8972.49,51427050.41,5705.88
2018-11-15 23:00:00,5759.5,5661.97,5665.77,9332.27,53280465.01,5750.29
2018-11-15 22:00:00,5689.48,5632.97,5642.65,7291.09,41270968.93,5664.56
2018-11-15 21:00:00,5643.84,5593.56,5641.34,8973.07,50400540.0,5642.6
2018-11-15 20:00:00,5703.7,5641.34,5692.13,7964.19,45136720.11,5641.34
2018-11-15 19:00:00,5706.71,5647.39,5673.78,7603.17,43167044.66,5692.06
2018-11-15 18:00:00,5694.48,5629.58,5670.72,8422.33,47705341.38,5672.89
2018-11-15 17:00:00,5742.41,5642.6,5676.15,13695.78,78009280.6,5669.78
2018-11-15 16:00:00,5735.95,5588.52,5680.7,16368.87,92611893.42,5676.23
2018-11-15 15:00:00,5693.64,5421.9,5423.01,22362.61,125366540.83,5681.12
2018-11-15 14:00:00,5597.83,5421.41,5595.81,17460.26,96441008.02,5422.85
2018-11-15 13:00:00,5612.47,5574.13,5594.33,12288.62,68703670.65,5596.4
2018-11-15 12:00:00,5646.07,5585.05,5594.7,11045.34,62052901.86,5593.07
2018-11-15 11:00:00,5633.53,5566.28,5598.17,12934.77,72443000.56,5595.0
2018-11-15 10:00:00,5770.77,5565.74,5763.12,17816.91,100157325.4,5598.39
2018-11-15 09:00:00,5765.58,5719.0,5725.93,7671.76,44104857.64,5763.3
2018-11-15 08:00:00,5784.41,5721.0,5761.11,7522.1,43343128.9,5726.05
2018-11-15 07:00:00,5779.64,5718.07,5719.28,7355.54,42304999.28,5761.05
2018-11-15 06:00:00,5746.8,5637.53,5742.85,8600.5,49151817.62,5719.28
2018-11-15 05:00:00,5747.58,5688.14,5711.76,9350.76,53420973.98,5743.53
2018-11-15 04:00:00,5751.72,5647.57,5751.54,13223.57,75232521.89,5711.76
2018-11-15 03:00:00,5785.0,5721.3,5737.36,10817.89,62191257.84,5751.98
2018-11-15 02:00:00,5841.7,5703.73,5841.09,12920.77,74590141.42,5737.21
2018-11-15 01:00:00,5888.58,5836.26,5882.87,9314.34,54682727.08,5841.45
2018-11-15 00:00:00,5936.25,5871.14,5916.12,12070.88,71199089.3,5882.69
2018-11-14 23:00:00,5916.25,5801.49,5807.36,10370.86,60782309.33,5916.21
2018-11-14 22:00:00,5847.32,5779.98,5842.02,8751.81,50942076.72,5807.44
2018-11-14 21:00:00,5891.09,5728.74,5759.06,14066.56,81879251.69,5842.85
2018-11-14 20:00:00,5861.77,5680.85,5857.92,17372.1,100022431.26,5757.51
2018-11-14 19:00:00,5893.36,5718.43,5871.87,17829.84,103683311.66,5858.26
2018-11-14 18:00:00,5977.67,5866.53,5941.06,17108.77,101168308.14,5871.8
2018-11-14 17:00:00,5973.17,5844.92,5960.32,26909.61,158636291.41,5941.53
2018-11-14 16:00:00,6264.69,5866.1,6233.21,32257.18,195032997.12,5960.24
2018-11-14 15:00:00,6314.18,6212.62,6307.31,14956.65,93959541.43,6232.86
2018-11-14 14:00:00,6365.05,6300.38,6364.97,10189.36,64501492.72,6307.06
2018-11-14 13:00:00,6370.21,6350.85,6365.35,7247.29,46104443.65,6364.86
2018-11-14 12:00:00,6394.1,6362.62,6377.16,9051.29,57778301.75,6365.51
2018-11-14 11:00:00,6380.24,6342.46,6359.97,10589.0,67363521.24,6376.92
2018-11-14 10:00:00,6433.65,6348.13,6428.79,13561.03,86624220.45,6359.97
2018-11-14 09:00:00,6478.71,6418.31,6474.02,9404.4,60753796.38,6429.38
2018-11-14 08:00:00,6475.87,6466.52,6466.52,5962.96,38585163.75,6474.04
2018-11-14 07:00:00,6477.67,6465.13,6476.3,5773.16,37370619.78,6466.89
2018-11-14 06:00:00,6479.93,6473.14,6473.76,5743.14,37195436.14,6476.29
2018-11-14 05:00:00,6474.78,6459.7,6465.55,5239.65,33881654.81,6473.86
2018-11-14 04:00:00,6467.27,6460.25,6461.89,4839.35,31276465.95,6465.64
2018-11-14 03:00:00,6463.22,6442.54,6456.24,4771.14,30799954.91,6461.68
2018-11-14 02:00:00,6467.45,6455.87,6466.92,3370.38,21767929.36,6456.24
2018-11-14 01:00:00,6467.65,6455.47,6465.54,4961.72,32064077.12,6466.92
2018-11-14 00:00:00,6471.58,6450.74,6461.31,4817.86,31142293.26,6465.54
2018-11-13 23:00:00,6476.81,6460.36,6476.81,4984.52,32250638.71,6461.31
2018-11-13 22:00:00,6481.46,6471.34,6477.65,4303.34,27872637.12,6476.52
2018-11-13 21:00:00,6487.98,6472.53,6487.68,4216.38,27314840.07,6477.66
2018-11-13 20:00:00,6488.52,6460.55,6460.82,5149.38,33342757.21,6487.68
2018-11-13 19:00:00,6473.82,6446.4,6455.54,7461.3,48191547.14,6460.82
2018-11-13 18:00:00,6497.26,6448.45,6486.72,5397.45,34983856.97,6454.42
2018-11-13 17:00:00,6495.71,6477.85,6490.54,5193.34,33686727.7,6486.73
2018-11-13 16:00:00,6493.05,6456.6,6459.61,5478.08,35441081.82,6490.56
2018-11-13 15:00:00,6467.2,6442.97,6449.73,5483.72,35409095.65,6459.41
2018-11-13 14:00:00,6451.94,6440.76,6450.94,5154.03,33222443.26,6449.72
2018-11-13 13:00:00,6467.26,6441.86,6452.85,5384.4,34771628.2,6450.95
2018-11-13 12:00:00,6457.87,6445.18,6445.18,5002.22,32274505.65,6453.12
2018-11-13 11:00:00,6459.66,6443.53,6448.3,6791.74,43820659.98,6444.82
2018-11-13 10:00:00,6448.82,6441.09,6442.85,4615.62,29746070.86,6448.31
2018-11-13 09:00:00,6449.65,6435.31,6437.74,5086.32,32770465.19,6442.85
2018-11-13 08:00:00,6463.75,6432.11,6461.2,5882.42,37937634.63,6437.93
2018-11-13 07:00:00,6462.25,6445.76,6458.37,5399.84,34843063.1,6461.23
2018-11-13 06:00:00,6470.59,6458.31,6461.55,5006.48,32363805.52,6458.46
2018-11-13 05:00:00,6461.97,6454.83,6460.5,4859.66,31383092.37,6461.54
2018-11-13 04:00:00,6464.38,6444.8,6445.7,5740.5,37074299.88,6460.79
2018-11-13 03:00:00,6469.24,6439.28,6440.47,5501.88,35508338.26,6445.7
2018-11-13 02:00:00,6442.77,6400.36,6421.35,7458.3,47910371.53,6440.47
2018-11-13 01:00:00,6444.46,6414.58,6444.3,7008.46,45059433.21,6421.35
2018-11-13 00:00:00,6453.72,6438.95,6451.9,5589.12,36030570.59,6444.27
2018-11-12 23:00:00,6457.0,6442.26,6451.32,5071.8,32714515.8,6451.9
2018-11-12 22:00:00,6451.34,6423.33,6438.95,5402.28,34756753.46,6451.32
2018-11-12 21:00:00,6456.37,6434.27,6456.34,5798.62,37398225.67,6438.95
2018-11-12 20:00:00,6461.04,6454.7,6460.89,4287.41,27685357.19,6456.11
2018-11-12 19:00:00,6461.17,6439.61,6442.57,4824.26,31115083.26,6461.11
2018-11-12 18:00:00,6449.83,6442.07,6447.07,4483.51,28897689.09,6442.31
2018-11-12 17:00:00,6452.32,6441.98,6449.77,4880.92,31469000.21,6447.36
2018-11-12 16:00:00,6454.73,6446.34,6453.17,5216.08,33644766.29,6449.8
2018-11-12 15:00:00,6462.85,6445.61,6458.13,5529.1,35688704.77,6453.14
2018-11-12 14:00:00,6478.57,6458.17,6465.19,6471.35,41871080.33,6458.17
2018-11-12 13:00:00,6465.21,6446.53,6447.83,5570.91,35967925.98,6465.19
2018-11-12 12:00:00,6452.0,6440.91,6440.91,4891.68,31532984.68,6447.66
2018-11-12 11:00:00,6445.57,6435.53,6441.49,4749.18,30588171.25,6440.95
2018-11-12 10:00:00,6446.32,6434.57,6445.4,4833.72,31138374.97,6441.47
2018-11-12 09:00:00,6451.26,6444.9,6451.24,4834.76,31167449.29,6445.4
2018-11-12 08:00:00,6454.27,6436.23,6448.33,5510.48,35522562.19,6451.24
2018-11-12 07:00:00,6453.2,6447.51,6449.77,5169.8,33343913.71,6448.35
2018-11-12 06:00:00,6461.92,6441.57,6459.15,4899.57,31623231.43,6449.79
2018-11-12 05:00:00,6460.2,6452.62,6455.14,3947.34,25482368.01,6459.17
2018-11-12 04:00:00,6461.82,6451.92,6454.99,4528.91,29243231.43,6455.14
2018-11-12 03:00:00,6475.88,6454.14,6472.83,5402.51,34944855.09,6454.93
2018-11-12 02:00:00,6473.15,6451.84,6452.77,5799.64,37459732.48,6472.85
2018-11-12 01:00:00,6463.94,6448.69,6459.4,5916.57,38196363.13,6452.25
2018-11-12 00:00:00,6483.27,6454.66,6455.22,8141.29,52647936.43,6459.76
2018-11-11 23:00:00,6461.1,6405.7,6410.05,7038.74,45252906.13,6455.07
2018-11-11 22:00:00,6417.88,6407.17,6413.02,5363.41,34391411.99,6409.79
2018-11-11 21:00:00,6426.21,6412.82,6426.21,5528.75,35495217.95,6413.19
2018-11-11 20:00:00,6429.83,6420.85,6422.38,5281.9,33929788.61,6426.2
2018-11-11 19:00:00,6435.08,6412.27,6413.16,6019.11,38680011.91,6422.38
2018-11-11 18:00:00,6413.76,6398.99,6399.63,5279.47,33816784.15,6413.09
2018-11-11 17:00:00,6408.03,6385.24,6389.08,5381.96,34413625.17,6399.63
2018-11-11 16:00:00,6396.51,6370.13,6382.23,6087.11,38867204.84,6389.48
2018-11-11 15:00:00,6419.15,6361.54,6419.15,7705.53,49243545.34,6382.3
2018-11-11 14:00:00,6419.6,6408.87,6410.16,5188.48,33280344.19,6419.15
2018-11-11 13:00:00,6426.02,6405.41,6421.1,5144.27,33008908.68,6410.16
2018-11-11 12:00:00,6427.8,6413.8,6414.76,4701.56,30199543.89,6420.79
2018-11-11 11:00:00,6429.42,6412.47,6424.88,5263.87,33804160.66,6414.82
2018-11-11 10:00:00,6431.44,6416.89,6431.19,5794.85,37223979.2,6424.88
2018-11-11 09:00:00,6440.97,6430.29,6440.05,5348.86,34432408.89,6431.35
2018-11-11 08:00:00,6447.5,6438.45,6444.69,5956.43,38376085.83,6440.05
2018-11-11 07:00:00,6445.32,6438.73,6440.39,5462.03,35186770.06,6444.62
2018-11-11 06:00:00,6448.16,6430.4,6431.22,5809.02,37403418.38,6440.38
2018-11-11 05:00:00,6440.0,6430.64,6439.11,4903.77,31561580.37,6431.31
2018-11-11 04:00:00,6439.88,6428.03,6428.95,5046.33,32467053.28,6439.11
2018-11-11 03:00:00,6437.66,6424.92,6437.05,5869.88,37740411.81,6428.93
2018-11-11 02:00:00,6444.75,6433.0,6443.72,5740.43,36957983.14,6437.19
2018-11-11 01:00:00,6447.27,6440.41,6441.31,4711.92,30364131.24,6443.72
2018-11-11 00:00:00,6442.52,6431.56,6432.65,4695.18,30229682.75,6441.3
2018-11-10 23:00:00,6450.2,6431.95,6449.37,5926.58,38177092.98,6432.65
2018-11-10 22:00:00,6454.39,6446.51,6453.55,5280.77,34065450.13,6449.37
2018-11-10 21:00:00,6460.52,6453.26,6456.75,4599.81,29704259.53,6453.57
2018-11-10 20:00:00,6456.61,6447.74,6448.36,4912.31,31694215.31,6456.61
2018-11-10 19:00:00,6451.63,6445.51,6449.38,4957.98,31967200.68,6448.36
2018-11-10 18:00:00,6459.34,6448.09,6459.34,5919.74,38198991.51,6449.38
2018-11-10 17:00:00,6469.57,6454.06,6461.86,6443.65,41643424.78,6459.33
2018-11-10 16:00:00,6464.03,6453.2,6454.07,5673.36,36654036.2,6461.84
2018-11-10 15:00:00,6459.33,6453.64,6455.45,4880.69,31510108.3,6454.32
2018-11-10 14:00:00,6458.09,6448.28,6456.57,5481.05,35376421.2,6455.44
2018-11-10 13:00:00,6463.24,6453.91,6454.69,5950.4,38425009.54,6456.79
2018-11-10 12:00:00,6457.72,6443.27,6448.81,6182.12,39876815.52,6454.71
2018-11-10 11:00:00,6449.06,6430.98,6430.98,4933.33,31776118.55,6448.79
2018-11-10 10:00:00,6439.74,6429.94,6438.75,5060.66,32559286.48,6430.98
2018-11-10 09:00:00,6441.62,6434.65,6437.06,5273.68,33957418.32,6438.75
2018-11-10 08:00:00,6448.93,6436.39,6443.51,5401.07,34813506.15,6437.3
2018-11-10 07:00:00,6446.91,6427.38,6427.57,4966.74,31985087.23,6443.51
2018-11-10 06:00:00,6456.11,6426.79,6451.48,4370.36,28157140.09,6427.53
2018-11-10 05:00:00,6456.94,6445.78,6456.35,4481.87,28909156.98,6451.59
2018-11-10 04:00:00,6457.6,6432.47,6435.59,5708.56,36779173.28,6456.35
2018-11-10 03:00:00,6441.11,6431.24,6431.73,4978.85,32045488.08,6435.49
2018-11-10 02:00:00,6438.51,6430.76,6430.9,4941.8,31793336.89,6431.66
2018-11-10 01:00:00,6431.24,6416.88,6427.1,5262.58,33813440.9,6430.9
2018-11-10 00:00:00,6430.44,6417.4,6419.45,5391.02,34639439.91,6427.06
2018-11-09 23:00:00,6424.99,6418.89,6419.12,5711.97,36677685.02,6419.37
2018-11-09 22:00:00,6428.28,6410.69,6415.73,6467.17,41506960.09,6419.57
2018-11-09 21:00:00,6428.36,6394.13,6428.3,8967.95,57479235.97,6415.57
2018-11-09 20:00:00,6438.52,6423.34,6434.62,5464.78,35154889.6,6428.3
2018-11-09 19:00:00,6435.79,6424.53,6427.24,5659.13,36394133.69,6434.62
2018-11-09 18:00:00,6440.3,6426.37,6436.97,5677.74,36542945.81,6427.73
2018-11-09 17:00:00,6438.26,6430.96,6435.64,5063.67,32589563.11,6436.97
2018-11-09 16:00:00,6470.91,6423.49,6428.76,5444.58,35024468.11,6435.64
2018-11-09 15:00:00,6434.69,6416.49,6419.11,5436.82,34935030.24,6428.68
2018-11-09 14:00:00,6438.28,6400.88,6435.14,7598.29,48762728.92,6419.03
2018-11-09 13:00:00,6438.73,6404.58,6438.3,7322.94,47059483.22,6435.09
2018-11-09 12:00:00,6443.94,6429.26,6430.01,5243.96,33763552.7,6438.3
2018-11-09 11:00:00,6447.88,6429.14,6438.54,4987.12,32111653.36,6429.85
2018-11-09 10:00:00,6441.72,6429.42,6438.42,6099.09,39248646.54,6438.54
2018-11-09 09:00:00,6498.05,6421.86,6497.09,8914.19,57587850.74,6438.11
2018-11-09 08:00:00,6508.99,6494.79,6500.72,5929.69,38550331.91,6496.75
2018-11-09 07:00:00,6500.67,6491.75,6498.25,5755.08,37391248.7,6500.67
2018-11-09 06:00:00,6500.01,6490.94,6493.37,4431.12,28777206.35,6498.24
2018-11-09 05:00:00,6496.12,6489.27,6491.81,4970.59,32267752.71,6493.37
2018-11-09 04:00:00,6497.13,6486.59,6488.33,5308.08,34452436.81,6491.44
2018-11-09 03:00:00,6488.64,6477.19,6479.44,6991.42,45326138.17,6487.9
2018-11-09 02:00:00,6487.46,6478.41,6484.09,6242.93,40472443.32,6479.44
2018-11-09 01:00:00,6484.29,6475.94,6477.35,6657.08,43131374.23,6483.82
2018-11-09 00:00:00,6484.62,6476.89,6481.39,5901.3,38243638.04,6477.36
2018-11-08 23:00:00,6486.71,6475.32,6479.72,6965.7,45147165.8,6481.65
2018-11-08 22:00:00,6505.92,6477.19,6502.81,6437.47,41823134.24,6479.46
2018-11-08 21:00:00,6509.96,6493.58,6496.68,5867.11,38158739.52,6502.79
2018-11-08 20:00:00,6513.13,6495.53,6495.54,6124.49,39836038.51,6496.68
2018-11-08 19:00:00,6495.88,6488.31,6493.37,5545.19,35997873.62,6495.61
2018-11-08 18:00:00,6502.89,6485.79,6496.69,5993.53,38924622.0,6493.37
2018-11-08 17:00:00,6504.59,6475.45,6500.58,7349.97,47709373.86,6497.15
2018-11-08 16:00:00,6537.62,6477.42,6537.29,11474.61,74565687.62,6500.58
2018-11-08 15:00:00,6557.18,6535.69,6556.66,5773.07,37798958.08,6537.29
2018-11-08 14:00:00,6558.65,6546.44,6552.51,5767.77,37791495.16,6556.6
2018-11-08 13:00:00,6557.61,6543.0,6547.93,5843.95,38283009.84,6552.5
2018-11-08 12:00:00,6548.34,6529.83,6530.73,6600.91,43166726.21,6547.98
2018-11-08 11:00:00,6546.92,6530.79,6539.77,6353.67,41563676.58,6530.79
2018-11-08 10:00:00,6543.44,6531.02,6531.91,6506.11,42524740.42,6539.83
2018-11-08 09:00:00,6532.92,6525.45,6527.23,5410.42,35321918.44,6532.1
2018-11-08 08:00:00,6537.33,6525.3,6534.91,6373.49,41633478.12,6527.21
2018-11-08 07:00:00,6536.63,6528.42,6528.42,5648.28,36900738.69,6535.08
2018-11-08 06:00:00,6529.81,6522.42,6523.5,5485.91,35803323.91,6528.45
2018-11-08 05:00:00,6534.05,6521.22,6533.53,5468.1,35697453.84,6523.5
2018-11-08 04:00:00,6533.79,6509.56,6511.68,6619.16,43188927.71,6533.6
2018-11-08 03:00:00,6524.65,6509.11,6515.8,7817.38,50953095.12,6511.73
2018-11-08 02:00:00,6566.12,6510.58,6561.8,9009.7,58932338.25,6516.58
2018-11-08 01:00:00,6577.54,6559.83,6575.99,6045.96,39708276.35,6561.8
2018-11-08 00:00:00,6590.1,6575.59,6578.41,5805.39,38217620.79,6576.02
2018-11-07 23:00:00,6579.34,6574.26,6575.46,5146.72,33848178.86,6578.44
2018-11-07 22:00:00,6580.58,6572.57,6579.15,4877.53,32072881.78,6575.62
2018-11-07 21:00:00,6579.45,6569.59,6573.1,5241.23,34455418.77,6579.09
2018-11-07 20:00:00,6576.36,6567.51,6572.48,5376.05,35332654.64,6573.1
2018-11-07 19:00:00,6580.47,6571.98,6578.52,4766.9,31353496.64,6572.48
2018-11-07 18:00:00,6589.84,6573.83,6587.98,6845.13,45056203.01,6578.52
2018-11-07 17:00:00,6593.42,6573.95,6574.13,8028.25,52886080.18,6587.92
2018-11-07 16:00:00,6573.75,6541.79,6547.5,7010.78,46002048.87,6573.65
2018-11-07 15:00:00,6554.77,6537.67,6553.91,7145.24,46782603.91,6547.8
2018-11-07 14:00:00,6579.42,6540.99,6576.92,8706.15,57095491.89,6553.42
2018-11-07 13:00:00,6583.29,6572.73,6573.52,6561.97,43161705.31,6576.37
2018-11-07 12:00:00,6579.51,6571.32,6575.2,5733.48,37697408.12,6573.83
2018-11-07 11:00:00,6581.46,6566.82,6577.4,6246.96,41061659.47,6575.46
2018-11-07 10:00:00,6588.46,6570.2,6588.02,7259.14,47737202.75,6577.4
2018-11-07 09:00:00,6599.73,6583.42,6592.02,7209.77,47505575.67,6588.1
2018-11-07 08:00:00,6601.3,6578.96,6580.48,8395.32,55336175.08,6592.02
2018-11-07 07:00:00,6586.18,6570.58,6572.27,6982.65,45934591.15,6580.39
2018-11-07 06:00:00,6574.83,6567.02,6571.72,5077.86,33364851.66,6572.27
2018-11-07 05:00:00,6576.7,6564.48,6569.97,5552.84,36491702.2,6571.72
2018-11-07 04:00:00,6584.64,6567.92,6580.76,6772.63,44555497.74,6569.98
2018-11-07 03:00:00,6593.62,6574.08,6581.55,7377.14,48566997.63,6580.71
2018-11-07 02:00:00,6607.74,6581.43,6591.45,7623.31,50265772.39,6581.55
2018-11-07 01:00:00,6591.11,6559.27,6561.71,7624.26,50098614.88,6590.6
2018-11-07 00:00:00,6599.74,6510.21,6511.73,16636.3,109165667.83,6561.37
2018-11-06 23:00:00,6521.98,6496.57,6496.79,6587.11,42850378.9,6511.68
2018-11-06 22:00:00,6508.64,6486.38,6489.1,5795.93,37649283.63,6496.87
2018-11-06 21:00:00,6491.22,6481.77,6485.61,5217.04,33849417.4,6489.1
2018-11-06 20:00:00,6490.69,6475.39,6478.61,5731.66,37171406.78,6485.33
2018-11-06 19:00:00,6494.18,6475.65,6488.93,5285.56,34293674.46,6478.61
2018-11-06 18:00:00,6496.04,6488.48,6492.3,5585.01,36266265.42,6488.93
2018-11-06 17:00:00,6494.2,6486.44,6487.36,5877.44,38167977.57,6492.33
2018-11-06 16:00:00,6499.11,6482.6,6498.54,6700.57,43484183.21,6487.43
2018-11-06 15:00:00,6502.7,6483.43,6484.13,7981.25,51832732.44,6498.56
2018-11-06 14:00:00,6492.95,6481.1,6485.22,8472.54,54961466.6,6484.13
2018-11-06 13:00:00,6497.13,6482.36,6484.79,8172.72,53026242.68,6485.22
2018-11-06 12:00:00,6487.37,6469.94,6469.96,7972.85,51660670.39,6484.65
2018-11-06 11:00:00,6482.1,6467.73,6481.56,7248.69,46953879.15,6469.96
2018-11-06 10:00:00,6510.75,6478.92,6497.94,7451.8,48353380.41,6481.42
2018-11-06 09:00:00,6498.24,6471.52,6473.9,8058.07,52219663.28,6497.95
2018-11-06 08:00:00,6497.42,6462.64,6463.79,6496.67,42096996.26,6473.71
2018-11-06 07:00:00,6464.31,6457.87,6460.99,4211.21,27205940.65,6463.35
2018-11-06 06:00:00,6463.23,6456.83,6459.63,6024.87,38908673.12,6461.01
2018-11-06 05:00:00,6466.1,6455.03,6455.64,4709.55,30423377.3,6459.1
2018-11-06 04:00:00,6461.39,6450.27,6450.97,4611.82,29767784.43,6455.05
2018-11-06 03:00:00,6461.01,6447.09,6460.93,4843.03,31242182.29,6450.93
2018-11-06 02:00:00,6464.28,6460.07,6461.46,5025.7,32479122.73,6460.64
2018-11-06 01:00:00,6464.15,6456.08,6464.15,5308.82,34292696.39,6461.46
2018-11-06 00:00:00,6471.67,6463.13,6467.04,4226.62,27339921.33,6464.15
2018-11-05 23:00:00,6469.16,6457.43,6459.1,4375.2,28271468.86,6467.42
2018-11-05 22:00:00,6462.73,6455.45,6460.55,4508.41,29121613.36,6460.44
2018-11-05 21:00:00,6463.66,6456.83,6459.71,4424.02,28585657.19,6460.59
